patent_id,patent_type,patent_date,patent_title,wipo_kind,num_claims,withdrawn,filename
7385609,utility,2008-06-10,"Apparatus, system, and method for increased processing flexibility of a graphic pipeline",B1,6,0,ipg080610.xml
7385611,utility,2008-06-10,Decompression of block encoded texture data,B1,15,0,ipg080610.xml
7386697,utility,2008-06-10,Memory management for virtual address space with translation units of variable range size,B1,21,0,ipg080610.xml
7388581,utility,2008-06-17,Asynchronous conditional graphics rendering,B1,17,0,ipg080617.xml
7389006,utility,2008-06-17,Auto software configurable register address space for low power programmable processor,B2,4,0,ipg080617.xml
7389095,utility,2008-06-17,Variable frequency clock generator for synchronizing data rates between clock domains in radio frequency wireless communication systems,B1,15,0,ipg080617.xml
7395358,utility,2008-07-01,Intelligent storage engine for disk drive operations with reduced local bus traffic,B2,24,0,ipg080701.xml
7397776,utility,2008-07-08,Systems and methods for autonomously and dynamically optimizing transmission power in a wireless network,B2,18,0,ipg080708.xml
7397797,utility,2008-07-08,Method and apparatus for performing network processing functions,B2,31,0,ipg080708.xml
7400325,utility,2008-07-15,Culling before setup in viewport and culling unit,B1,19,0,ipg080715.xml
7400326,utility,2008-07-15,System and method for delivering multiple data streams via multiple buses,B1,17,0,ipg080715.xml
7400327,utility,2008-07-15,"Apparatus, system, and method for a partitioned memory",B1,30,0,ipg080715.xml
7403208,utility,2008-07-22,Generation of jittered sub-pixel samples using programmable sub-pixel offsets,B1,17,0,ipg080722.xml
7404002,utility,2008-07-22,Method and system for broadcasting live data over a network,B1,14,0,ipg080722.xml
7404056,utility,2008-07-22,Virtual copying scheme for creating multiple versions of state information,B1,20,0,ipg080722.xml
7404059,utility,2008-07-22,Parallel copying scheme for creating multiple versions of state information,B1,16,0,ipg080722.xml
7406546,utility,2008-07-29,Long-distance synchronous bus,B1,20,0,ipg080729.xml
7408553,utility,2008-08-05,Inside testing for paths,B1,20,0,ipg080805.xml
7412488,utility,2008-08-12,Setting up a delegated TCP connection for hardware-optimized processing,B2,20,0,ipg080812.xml
7412554,utility,2008-08-12,Bus interface controller for cost-effective high performance graphics system with two or more graphics processing units,B2,12,0,ipg080812.xml
7414550,utility,2008-08-19,Methods and systems for sample rate conversion and sample clock synchronization,B1,20,0,ipg080819.xml
7415575,utility,2008-08-19,Shared cache with client-specific replacement policy,B1,17,0,ipg080819.xml
7417637,utility,2008-08-26,Fairly arbitrating between clients,B1,12,0,ipg080826.xml
7418537,utility,2008-08-26,Deadlock avoidance in a bus fabric,B2,20,0,ipg080826.xml
7418576,utility,2008-08-26,Prioritized issuing of operation dedicated execution unit tagged instructions from multiple different type threads performing different set of operations,B1,20,0,ipg080826.xml
7418606,utility,2008-08-26,High quality and high performance three-dimensional graphics architecture for portable handheld devices,B2,31,0,ipg080826.xml
7420557,utility,2008-09-02,Vertex processing when w=0,B1,23,0,ipg080902.xml
7420565,utility,2008-09-02,Point-to-point bus bridging without a bridge controller,B2,22,0,ipg080902.xml
7420568,utility,2008-09-02,System and method for packing data in different formats in a tiled graphics memory,B1,14,0,ipg080902.xml
7420572,utility,2008-09-02,"Apparatus, system, and method for clipping graphics primitives with accelerated context switching",B1,4,0,ipg080902.xml
7420931,utility,2008-09-02,Using TCP/IP offload to accelerate packet filtering,B2,15,0,ipg080902.xml
7421303,utility,2008-09-02,Parallel LCP solver and system incorporating same,B2,25,0,ipg080902.xml
7421604,utility,2008-09-02,Advanced voltage regulation using feed-forward load information,B1,10,0,ipg080902.xml
7423882,utility,2008-09-09,Rotating clip,B1,19,0,ipg080909.xml
7425956,utility,2008-09-16,System and method for occlusion testing with deferred rendering,B1,19,0,ipg080916.xml
7425966,utility,2008-09-16,Pixel center position displacement,B2,18,0,ipg080916.xml
7426594,utility,2008-09-16,"Apparatus, system, and method for arbitrating between memory requests",B1,4,0,ipg080916.xml
7426597,utility,2008-09-16,"Apparatus, system, and method for bus link width optimization of a graphics system",B1,20,0,ipg080916.xml
7426724,utility,2008-09-16,Optimized chaining of vertex and fragment programs,B2,25,0,ipg080916.xml
7428566,utility,2008-09-23,Multipurpose functional unit with multiply-add and format conversion pipeline,B2,21,0,ipg080923.xml
7429528,utility,2008-09-30,Method of fabricating a pad over active circuit I.C. with meshed support structure,B2,11,0,ipg080930.xml
7432981,utility,2008-10-07,"Apparatus, system, and method for processing digital audio/video signals",B1,11,0,ipg081007.xml
7433398,utility,2008-10-07,Equalization for DMT and OFDM communication systems,B2,30,0,ipg081007.xml
7433909,utility,2008-10-07,Processing architecture for a reconfigurable arithmetic node,B2,18,0,ipg081007.xml
7433981,utility,2008-10-07,System and method for using co-processor hardware to accelerate highly repetitive actions,B1,20,0,ipg081007.xml
7434032,utility,2008-10-07,Tracking register usage during multithreaded processing using a scoreboard having separate memory regions and storing sequential register size indicators,B1,13,0,ipg081007.xml
7437548,utility,2008-10-14,Network level protocol negotiation and operation,B1,16,0,ipg081014.xml
7439883,utility,2008-10-21,Bitstream generation for VLC encoded data,B1,20,0,ipg081021.xml
7439979,utility,2008-10-21,Shader with cache memory,B1,10,0,ipg081021.xml
7439988,utility,2008-10-21,"Apparatus, system, and method for clipping graphics primitives with respect to a clipping plane",B1,15,0,ipg081021.xml
7441087,utility,2008-10-21,"System, apparatus and method for issuing predictions from an inventory to access a memory",B2,21,0,ipg081021.xml
7441137,utility,2008-10-21,Voltage regulator with internal controls for adjusting output based on feed-forward load information,B1,15,0,ipg081021.xml
7443389,utility,2008-10-28,Pixel clock spread spectrum modulation,B1,22,0,ipg081028.xml
7444491,utility,2008-10-28,Automatic resource sharing between FIFOs,B1,27,0,ipg081028.xml
7444551,utility,2008-10-28,"Method and apparatus for system status monitoring, testing and restoration",B1,25,0,ipg081028.xml
7446773,utility,2008-11-04,"Apparatus, system, and method for integrated heterogeneous processors with integrated scheduler",B1,17,0,ipg081104.xml
7446780,utility,2008-11-04,Temporal antialiasing in a multisampling graphics pipeline,B1,23,0,ipg081104.xml
7447490,utility,2008-11-04,In-situ gain calibration of radio frequency devices using thermal noise,B2,17,0,ipg081104.xml
7447873,utility,2008-11-04,Multithreaded SIMD parallel processor with loading of groups of threads,B1,21,0,ipg081104.xml
7450027,utility,2008-11-11,Method and system for implementing a serial enclosure management interface for a computer system,B1,20,0,ipg081111.xml
7450120,utility,2008-11-11,"Apparatus, system, and method for Z-culling",B1,15,0,ipg081111.xml
7450123,utility,2008-11-11,System and method for render-to-texture depth peeling,B1,22,0,ipg081111.xml
7450129,utility,2008-11-11,Compression of streams of rendering commands,B2,18,0,ipg081111.xml
7450136,utility,2008-11-11,Apparatus and system for generating texture derivatives for pixel processing,B1,14,0,ipg081111.xml
7451259,utility,2008-11-11,Method and apparatus for providing peer-to-peer data transfer within a computing environment,B2,20,0,ipg081111.xml
7453158,utility,2008-11-18,Pad over active circuit system and method with meshed support structure,B2,14,0,ipg081118.xml
7454320,utility,2008-11-18,System and method for calculating partial differential equations in a hardware graphics pipeline,B1,28,0,ipg081118.xml
7454566,utility,2008-11-18,System and method for adaptive RAID configuration,B1,14,0,ipg081118.xml
7456833,utility,2008-11-25,Graphical representation of load balancing and overlap,B1,16,0,ipg081125.xml
7456835,utility,2008-11-25,Register based queuing for texture requests,B2,21,0,ipg081125.xml
7456838,utility,2008-11-25,System and method for converting a vertex program to a binary format capable of being executed by a hardware graphics pipeline,B1,16,0,ipg081125.xml
7456846,utility,2008-11-25,"Graphical processing system, graphical pipeline and method for implementing subpixel shifting to anti-alias texture",B1,21,0,ipg081125.xml
7457937,utility,2008-11-25,Method and system for implementing low overhead memory access in transpose operations,B1,22,0,ipg081125.xml
7460175,utility,2008-12-02,Supersampling of digital video output for multiple analog display formats,B2,22,0,ipg081202.xml
7461211,utility,2008-12-02,"System, apparatus and method for generating nonsequential predictions to access a memory",B2,15,0,ipg081202.xml
7463065,utility,2008-12-09,Low power single-rail-input voltage level shifter,B1,8,0,ipg081209.xml
7463259,utility,2008-12-09,Subshader mechanism for programming language,B1,15,0,ipg081209.xml
7463260,utility,2008-12-09,Handheld graphics text processing system and method,B1,25,0,ipg081209.xml
7464183,utility,2008-12-09,"Apparatus, system, and method to prevent address resolution cache spoofing",B1,14,0,ipg081209.xml
7466316,utility,2008-12-16,"Apparatus, system, and method for distributing work to integrated heterogeneous processors",B1,20,0,ipg081216.xml
7466318,utility,2008-12-16,Avoiding unnecessary uncovered texture fetches,B1,20,0,ipg081216.xml
7466322,utility,2008-12-16,Clipping graphics primitives to the w=0 plane,B1,23,0,ipg081216.xml
7467289,utility,2008-12-16,Indicating acknowledge of stable state of pipeline resource when freeze bit set and context switch inhibited,B1,18,0,ipg081216.xml
7467308,utility,2008-12-16,Method for transmitting the system command of a computer system,B2,12,0,ipg081216.xml
7467313,utility,2008-12-16,Method for transmitting a power-saving command between a computer system and peripheral system chips,B2,18,0,ipg081216.xml
7468726,utility,2008-12-23,Culling in a vertex processing unit,B1,19,0,ipg081223.xml
7469309,utility,2008-12-23,Peer-to-peer data transfer method and apparatus with request limits,B1,14,0,ipg081223.xml
7469311,utility,2008-12-23,Asymmetrical bus,B1,17,0,ipg081223.xml
7469349,utility,2008-12-23,Computer system and method of signal transmission via a PCI-Express bus,B2,20,0,ipg081223.xml
7469355,utility,2008-12-23,Auto tune dynamic over clocking,B1,22,0,ipg081223.xml
7469366,utility,2008-12-23,Measurement of health statistics for a high-speed interface,B1,20,0,ipg081223.xml
7474312,utility,2009-01-06,Memory redirect primitive for a secure graphics processing unit,B1,50,0,ipg090106.xml
7474313,utility,2009-01-06,"Apparatus, method, and system for coalesced Z data and color data for raster operations",B1,17,0,ipg090106.xml
7475001,utility,2009-01-06,Software package definition for PPU enabled system,B2,35,0,ipg090106.xml
7475197,utility,2009-01-06,Cross process memory management,B1,1,0,ipg090106.xml
7477091,utility,2009-01-13,Defect tolerant redundancy,B2,20,0,ipg090113.xml
7477205,utility,2009-01-13,Method and apparatus for displaying data from multiple frame buffers on one or more display devices,B1,15,0,ipg090113.xml
7477255,utility,2009-01-13,System and method for synchronizing divergent samples in a programmable graphics processing unit,B1,12,0,ipg090113.xml
7477256,utility,2009-01-13,Connecting graphics adapters for scalable performance,B1,22,0,ipg090113.xml
7477257,utility,2009-01-13,"Apparatus, system, and method for graphics memory hub",B2,19,0,ipg090113.xml
7477260,utility,2009-01-13,On-the-fly reordering of multi-cycle data transfers,B1,20,0,ipg090113.xml
7477266,utility,2009-01-13,Digital image compositing using a programmable graphics processor,B1,21,0,ipg090113.xml
7478189,utility,2009-01-13,Deadlock avoidance in a bus fabric,B2,20,0,ipg090113.xml
7478289,utility,2009-01-13,System and method for improving the yield of integrated circuits containing memory,B1,5,0,ipg090113.xml
7479753,utility,2009-01-20,Fan speed controller,B1,25,0,ipg090120.xml
7479965,utility,2009-01-20,Optimized alpha blend for anti-aliased render,B1,24,0,ipg090120.xml
7480739,utility,2009-01-20,Segregated caching of linked lists for USB,B1,19,0,ipg090120.xml
7480749,utility,2009-01-20,Main memory as extended disk buffer memory,B1,7,0,ipg090120.xml
7483029,utility,2009-01-27,GPU having raster components configured for using nested boustrophedonic patterns to traverse screen areas,B2,20,0,ipg090127.xml
